frame,class,conf,x1,y1,x2,y2
448,55,0.31538355350494385,1,5,333,1062
448,33,0.2652268707752228,1145,6,1919,1003
448,10,0.26509103178977966,0,4,330,1065
449,25,0.5668678283691406,1830,659,1919,968
449,25,0.32029828429222107,1146,6,1918,969
449,55,0.27771511673927307,1,5,332,1060
449,33,0.2572802007198334,1146,5,1919,950
450,55,0.27107754349708557,1,5,331,1061
451,55,0.2882019281387329,1,5,330,1061
452,55,0.30559369921684265,1,5,330,1061
453,55,0.3094392716884613,0,5,330,1061
454,55,0.29318052530288696,1,5,329,1060
456,55,0.25425103306770325,1,6,327,1061
457,55,0.26266947388648987,1,6,328,1062
458,55,0.3263663947582245,1,3,325,1066
459,55,0.35115721821784973,1,3,325,1067
460,55,0.35771670937538147,1,4,324,1068
461,55,0.30666428804397583,1,4,324,1069
461,10,0.2535751461982727,1,5,323,1068
461,76,0.25247105956077576,896,211,999,536
462,55,0.31362399458885193,1,3,324,1069
463,55,0.3332834243774414,1,4,326,1065
464,55,0.3394383192062378,1,4,325,1066
464,10,0.2872472107410431,1,7,322,1068
465,55,0.3493070602416992,1,4,325,1065
465,10,0.2580156922340393,1,7,321,1068
466,55,0.3224032521247864,1,4,324,1063
467,55,0.31774747371673584,1,4,324,1063
468,55,0.3032560348510742,1,4,323,1061
469,55,0.3059621751308441,1,4,322,1061
470,55,0.25553610920906067,0,1,321,1062
470,4,0.2537517249584198,581,241,1202,1069
470,10,0.2537297010421753,0,6,319,1067
471,10,0.29474520683288574,0,6,318,1067
472,10,0.2597733736038208,0,5,318,1067
472,4,0.25445160269737244,581,242,1203,1069
474,76,0.2544765770435333,895,203,1004,532
475,10,0.2852393388748169,0,5,318,1067
476,10,0.2832889258861542,0,5,318,1067
477,10,0.2699756324291229,0,5,318,1067
478,10,0.321050763130188,0,4,317,1067
479,10,0.2905421257019043,0,3,317,1068
480,10,0.3164753019809723,0,2,317,1068
481,10,0.3571082651615143,0,0,317,1068
482,10,0.3377280831336975,0,1,317,1068
483,10,0.2876855432987213,0,0,317,1067
483,55,0.27302074432373047,1,1,317,1065
484,55,0.2964754104614258,1,1,316,1065
484,10,0.2514888048171997,0,1,317,1068
485,55,0.35610392689704895,0,4,318,1058
486,55,0.37539181113243103,0,4,317,1057
487,55,0.37006887793540955,0,4,317,1057
488,55,0.33949562907218933,0,5,317,1057
488,10,0.3026430010795593,0,59,313,1067
488,4,0.2552303373813629,583,236,1223,1067
489,55,0.350249707698822,1,1,314,1065
489,10,0.3378138244152069,0,44,312,1067
489,4,0.2652185261249542,583,236,1224,1067
490,10,0.33792176842689514,0,46,311,1067
490,55,0.28881821036338806,1,5,316,1057
491,77,0.49383220076560974,1332,7,1813,1006
491,39,0.4572450816631317,1031,75,1086,234
491,0,0.2957790791988373,285,474,1122,1072
491,75,0.2513965368270874,1346,18,1813,1002
492,77,0.49381858110427856,1332,7,1813,1005
492,39,0.4631410539150238,1031,75,1086,234
492,0,0.2963479161262512,285,474,1123,1072
492,75,0.253007173538208,1346,18,1813,1002
493,77,0.48946821689605713,1332,7,1813,1005
493,39,0.4564192593097687,1031,75,1086,234
493,0,0.2836167812347412,285,474,1122,1072
494,77,0.4884454309940338,1332,7,1813,1006
494,39,0.45496803522109985,1031,75,1086,234
494,0,0.2822810113430023,285,474,1123,1072
495,77,0.49235427379608154,1332,7,1813,1005
495,39,0.4499189257621765,1031,75,1086,234
495,0,0.2831229269504547,285,474,1123,1072
496,77,0.49322742223739624,1332,7,1813,1005
496,39,0.45052674412727356,1031,75,1086,234
496,0,0.2828029692173004,285,474,1123,1072
497,77,0.49223390221595764,1332,7,1813,1005
497,39,0.4520772397518158,1031,75,1086,234
497,0,0.28569960594177246,285,474,1123,1072
497,75,0.2500578463077545,1346,18,1812,1002
498,77,0.5063859224319458,1332,7,1813,1005
498,39,0.4676397144794464,1031,75,1086,234
498,0,0.4062778949737549,283,462,1158,1072
498,39,0.25931301712989807,1082,85,1129,243
499,77,0.5071165561676025,1332,7,1813,1005
499,39,0.4683550000190735,1031,75,1086,234
499,0,0.4077296853065491,283,462,1157,1072
499,39,0.25881022214889526,1082,85,1129,243
500,77,0.5181968808174133,1332,7,1813,1005
500,39,0.4691079556941986,1031,75,1086,234
500,39,0.2640765309333801,1082,85,1129,243
501,77,0.523384153842926,1332,7,1813,1005
501,39,0.4801529347896576,1031,75,1086,234
501,39,0.2754128873348236,1082,85,1129,243
502,77,0.524052619934082,1332,7,1813,1005
502,39,0.47991839051246643,1031,75,1086,234
502,39,0.2756936848163605,1082,85,1129,243
503,77,0.4998762905597687,1332,7,1813,1005
503,39,0.45602473616600037,1030,75,1086,234
503,0,0.289824515581131,283,474,1199,1073
503,39,0.2520027160644531,1082,85,1129,243
504,77,0.5002954006195068,1332,7,1813,1005
504,39,0.4538091719150543,1030,75,1086,234
504,0,0.28263285756111145,283,474,1198,1073
505,77,0.5002775192260742,1332,7,1813,1005
505,39,0.45504167675971985,1030,75,1086,234
505,0,0.2848109006881714,283,474,1198,1073
505,39,0.2519412338733673,1082,85,1129,243
506,77,0.5445324778556824,1332,7,1813,1005
506,39,0.4679008722305298,1030,75,1086,235
506,39,0.29388415813446045,1082,85,1129,243
506,45,0.2788049280643463,1399,880,1685,1003
507,77,0.5421448945999146,1332,7,1813,1005
507,39,0.4688124358654022,1030,75,1086,234
507,39,0.29477259516716003,1082,85,1129,243
507,45,0.2742025852203369,1399,880,1685,1003
508,77,0.5397459268569946,1332,7,1813,1005
508,39,0.4676223397254944,1030,75,1086,235
508,39,0.29237842559814453,1082,85,1129,243
508,45,0.2757728397846222,1399,880,1685,1003
508,75,0.25127092003822327,1347,17,1812,1002
509,77,0.43348371982574463,1332,7,1813,1004
509,39,0.3853214681148529,1031,75,1086,235
509,75,0.26688703894615173,1348,18,1813,1002
510,77,0.43627816438674927,1332,7,1813,1004
510,39,0.38947439193725586,1031,75,1086,235
510,75,0.2649153172969818,1348,18,1812,1002
511,77,0.5283392667770386,1331,7,1813,1005
511,39,0.4549134075641632,1030,75,1086,234
511,39,0.28242990374565125,1083,85,1129,243
512,77,0.5242838263511658,1331,7,1813,1005
512,39,0.46354904770851135,1030,75,1086,234
512,39,0.28841105103492737,1083,85,1129,243
513,77,0.5067904591560364,1332,7,1813,1005
513,39,0.4688476026058197,1030,75,1086,235
513,0,0.3199346363544464,282,411,1237,1072
513,39,0.2620184123516083,1082,85,1129,243
514,77,0.48216530680656433,1333,7,1814,1005
514,39,0.37721315026283264,1030,75,1086,235
515,77,0.47783470153808594,1333,7,1814,1005
515,39,0.37993019819259644,1030,75,1086,235
516,77,0.5236706137657166,1332,6,1813,1005
516,39,0.46940892934799194,1030,75,1086,234
516,0,0.3079395890235901,290,458,1124,1071
516,39,0.2765478491783142,1083,85,1129,243
516,75,0.27449530363082886,1346,17,1812,1002
517,77,0.5203527808189392,1332,6,1813,1005
517,39,0.4689180850982666,1030,75,1086,234
517,0,0.30296504497528076,290,458,1126,1071
517,39,0.27688419818878174,1083,85,1129,243
517,75,0.2760927677154541,1346,17,1812,1002
518,77,0.522519588470459,1332,6,1813,1005
518,39,0.47068488597869873,1030,75,1086,234
518,0,0.31046536564826965,288,459,1207,1072
518,39,0.2794385850429535,1083,85,1129,243
518,75,0.2758218050003052,1346,17,1812,1002
519,77,0.4966008961200714,1331,7,1813,1005
519,39,0.4854819178581238,1030,75,1086,234
519,0,0.3385485112667084,284,412,1233,1072
519,39,0.3017868995666504,1082,85,1129,243
519,75,0.27402493357658386,1346,16,1812,1002
520,77,0.49883294105529785,1331,7,1813,1005
520,39,0.4856637716293335,1030,75,1086,234
520,0,0.33911457657814026,289,160,1240,1073
520,39,0.3020670413970947,1082,85,1129,243
520,75,0.2706763446331024,1346,16,1812,1002
521,77,0.49189189076423645,1331,7,1813,1005
521,39,0.46688178181648254,1030,75,1086,234
521,75,0.28294554352760315,1346,17,1812,1002
521,39,0.27063125371932983,1082,85,1129,243
522,77,0.4914873540401459,1331,7,1813,1005
522,39,0.4664173722267151,1030,75,1086,234
522,75,0.2821720540523529,1345,17,1812,1002
522,39,0.26839473843574524,1082,85,1129,243
523,77,0.4911796748638153,1331,7,1813,1005
523,39,0.467151939868927,1030,75,1086,234
523,75,0.28126734495162964,1346,17,1812,1002
523,39,0.2689889371395111,1082,85,1129,243
524,77,0.4661703109741211,1332,7,1813,1005
524,39,0.45468631386756897,1030,75,1086,234
524,75,0.29549530148506165,1346,17,1812,1002
525,77,0.46596792340278625,1332,7,1813,1005
525,39,0.4551626145839691,1030,75,1086,234
525,75,0.2924492657184601,1346,17,1812,1002
526,77,0.48648303747177124,1331,7,1813,1005
526,39,0.46155810356140137,1031,75,1086,234
526,75,0.25943005084991455,1346,17,1813,1002
527,77,0.4885162115097046,1331,7,1813,1005
527,39,0.46267199516296387,1031,75,1086,234
527,75,0.25890854001045227,1346,17,1813,1002
528,77,0.49150002002716064,1331,7,1813,1005
528,39,0.4639500379562378,1031,75,1086,234
528,75,0.2565801441669464,1346,17,1813,1002
529,77,0.4691644608974457,1332,7,1813,1005
529,39,0.458903044462204,1031,75,1086,234
529,0,0.3915262520313263,286,468,1107,1072
529,11,0.2911345362663269,338,175,675,485
529,75,0.28721439838409424,1346,17,1812,1002
530,77,0.4710058271884918,1332,7,1813,1005
530,39,0.4593973159790039,1031,75,1086,234
530,0,0.3906388282775879,286,468,1106,1072
530,11,0.28879398107528687,338,175,675,485
530,75,0.2866848111152649,1346,17,1812,1002
531,77,0.4831371009349823,1332,7,1813,1005
531,39,0.472467303276062,1031,75,1086,234
531,75,0.2609767019748688,1346,17,1812,1002
531,0,0.2594756782054901,286,466,1101,1073
531,39,0.2589161694049835,1082,85,1129,243
532,77,0.48313093185424805,1331,7,1813,1005
532,39,0.46920838952064514,1031,75,1086,234
532,0,0.26447829604148865,286,466,1101,1073
532,75,0.2620045244693756,1346,17,1812,1002
532,39,0.255569726228714,1083,85,1129,243
533,77,0.4822993278503418,1331,7,1813,1005
533,39,0.4695027768611908,1030,75,1086,234
533,75,0.26296529173851013,1346,17,1812,1002
533,0,0.25649210810661316,286,466,1102,1073
533,39,0.25634971261024475,1082,85,1129,243
534,77,0.4942474663257599,1331,7,1813,1005
534,39,0.47440361976623535,1030,75,1086,234
534,0,0.3508792221546173,286,462,1122,1073
534,39,0.25658950209617615,1082,85,1129,243
534,75,0.2513154149055481,1346,17,1813,1002
535,77,0.494870126247406,1331,7,1813,1005
535,39,0.47508832812309265,1031,75,1086,234
535,0,0.35330289602279663,286,462,1122,1073
535,39,0.2583613693714142,1082,85,1129,243
536,77,0.48261624574661255,1332,7,1813,1005
536,39,0.46538493037223816,1031,75,1086,234
536,0,0.4314628541469574,286,465,1101,1072
536,75,0.2825612425804138,1346,17,1812,1002
536,11,0.2714618742465973,335,173,675,486
537,77,0.48242008686065674,1332,7,1813,1005
537,39,0.4643314480781555,1031,75,1086,234
537,0,0.4335058629512787,286,465,1101,1072
537,75,0.2831520438194275,1346,17,1812,1002
537,11,0.27496397495269775,336,174,675,486
538,77,0.48289063572883606,1332,7,1813,1005
538,39,0.46745702624320984,1031,75,1086,234
538,0,0.4260382652282715,286,465,1102,1072
538,75,0.28294846415519714,1346,17,1812,1002
538,11,0.2725818157196045,335,173,675,486
538,39,0.25216570496559143,1082,85,1129,243
539,77,0.48212409019470215,1331,7,1813,1005
539,39,0.47817954421043396,1030,75,1086,234
539,0,0.2813986539840698,286,468,1105,1073
539,39,0.26702719926834106,1082,85,1129,243
539,75,0.2616128623485565,1346,17,1812,1002
540,77,0.4788246750831604,1331,7,1813,1005
540,39,0.4768791198730469,1030,75,1086,234
540,0,0.27270305156707764,286,468,1103,1073
540,75,0.2661568224430084,1346,17,1812,1002
540,39,0.26511603593826294,1082,85,1129,243
541,77,0.5298678278923035,1331,7,1813,1005
541,39,0.48196274042129517,1030,75,1086,234
541,0,0.4199793040752411,290,473,1130,1070
541,39,0.28568243980407715,1082,85,1129,243
542,77,0.5304509997367859,1331,7,1813,1005
542,39,0.48271557688713074,1030,75,1086,234
542,0,0.4232880771160126,290,473,1130,1070
542,39,0.2860794961452484,1082,85,1129,243
543,77,0.5338953733444214,1331,7,1813,1005
543,39,0.4825747311115265,1030,75,1086,234
543,0,0.41752368211746216,290,473,1129,1070
543,39,0.2860281467437744,1082,85,1129,243
544,77,0.5627813339233398,1332,7,1813,1005
544,39,0.46537378430366516,1031,75,1086,234
544,39,0.27161478996276855,1082,85,1129,243
545,77,0.5611119270324707,1332,7,1813,1005
545,39,0.46223926544189453,1031,75,1086,234
545,39,0.2672658860683441,1082,85,1129,243
546,77,0.545659065246582,1332,7,1813,1005
546,39,0.45212823152542114,1030,75,1086,234
546,39,0.25084471702575684,1082,85,1129,243
547,77,0.5467851758003235,1332,7,1813,1005
547,39,0.4537855386734009,1030,75,1086,234
547,39,0.2517348527908325,1082,85,1129,243
548,77,0.5444931983947754,1332,7,1813,1005
548,39,0.452304869890213,1030,75,1086,234
549,77,0.5376139879226685,1332,7,1813,1005
549,39,0.46779826283454895,1030,75,1086,234
549,39,0.2766105830669403,1082,85,1129,243
550,77,0.5373467803001404,1332,7,1813,1005
550,39,0.4681459367275238,1030,75,1086,234
550,39,0.276416152715683,1082,85,1129,243
551,77,0.5487962961196899,1331,7,1813,1005
551,39,0.45240169763565063,1030,75,1086,234
551,39,0.2562958300113678,1082,85,1129,243
552,77,0.5515090823173523,1331,7,1813,1005
552,39,0.4525969922542572,1030,75,1086,234
552,39,0.25509369373321533,1082,85,1129,243
553,77,0.5511311888694763,1331,7,1813,1005
553,39,0.45455801486968994,1030,75,1086,234
553,39,0.25804343819618225,1082,85,1129,243
554,77,0.525537371635437,1332,7,1813,1005
554,39,0.4572211503982544,1030,75,1086,234
554,39,0.2609784007072449,1082,85,1129,243
555,77,0.5237688422203064,1332,7,1813,1005
555,39,0.4588800370693207,1030,75,1086,234
555,39,0.26197725534439087,1082,85,1129,243
556,77,0.5239032506942749,1332,7,1813,1005
556,39,0.4611860513687134,1030,75,1086,234
556,39,0.2666771411895752,1082,85,1129,243
557,77,0.5248308777809143,1332,7,1813,1005
557,39,0.4583483934402466,1030,75,1086,234
557,39,0.26256734132766724,1082,85,1129,243
558,77,0.5254420638084412,1332,7,1813,1005
558,39,0.460776686668396,1030,75,1086,234
558,39,0.26511648297309875,1082,85,1129,243
559,77,0.5592618584632874,1331,7,1813,1005
559,39,0.45408356189727783,1030,75,1086,234
559,39,0.2554692029953003,1082,85,1129,243
560,77,0.5563247203826904,1331,7,1813,1005
560,39,0.45094436407089233,1030,75,1086,234
560,39,0.25199347734451294,1082,83,1129,242
561,77,0.5276440978050232,1332,6,1813,1005
561,39,0.4379304349422455,1030,75,1086,234
562,77,0.5279501676559448,1332,6,1813,1005
562,39,0.438089519739151,1030,75,1086,234
563,77,0.5322957038879395,1332,6,1813,1005
563,39,0.44039344787597656,1030,75,1086,234
564,77,0.4476567208766937,1331,6,1813,1005
564,39,0.4396941363811493,1030,75,1086,234
564,75,0.35793936252593994,1346,17,1812,1002
564,39,0.28418317437171936,1082,83,1129,242
564,45,0.25657135248184204,1399,879,1685,1003
565,77,0.4463914632797241,1331,6,1813,1005
565,39,0.4413151144981384,1030,75,1086,234
565,75,0.36007165908813477,1346,17,1812,1002
565,39,0.28436464071273804,1082,83,1129,242
565,45,0.257341206073761,1399,879,1685,1003
566,39,0.3834723234176636,1030,74,1085,235
566,75,0.31416764855384827,1347,17,1813,1002
566,56,0.3078521192073822,319,554,1078,1068
566,39,0.28242921829223633,1082,83,1129,242
566,77,0.2634868621826172,1331,7,1813,1005
566,56,0.26046550273895264,321,556,790,1068
567,39,0.3890136778354645,1030,74,1085,235
567,75,0.31656235456466675,1347,17,1813,1002
567,56,0.3041687309741974,319,554,1078,1068
567,39,0.2838814854621887,1082,83,1129,242
567,77,0.2605796158313751,1331,7,1813,1005
567,56,0.25909459590911865,323,558,790,1070
568,39,0.38475215435028076,1030,74,1085,235
568,75,0.3143799602985382,1347,17,1813,1002
568,56,0.30830878019332886,319,554,1078,1068
568,39,0.2794605791568756,1082,83,1129,242
568,77,0.26101329922676086,1331,7,1813,1005
568,56,0.25353166460990906,321,555,790,1067
569,75,0.3808949887752533,1345,16,1812,1001
569,56,0.31037065386772156,379,582,786,1070
570,75,0.38063549995422363,1345,16,1812,1001
570,56,0.2980918288230896,379,582,786,1070
571,39,0.36556506156921387,1031,75,1085,236
571,75,0.3527929484844208,1345,15,1813,1001
571,77,0.27823132276535034,1330,6,1813,1004
572,39,0.366043359041214,1031,75,1085,236
572,75,0.3552098572254181,1345,15,1813,1001
572,77,0.2799132466316223,1330,6,1813,1004
573,39,0.3645397424697876,1031,75,1085,236
573,75,0.35471197962760925,1345,15,1813,1001
573,77,0.27904102206230164,1330,6,1813,1004
574,77,0.32396069169044495,1331,7,1814,1004
574,39,0.3157757818698883,1031,75,1086,233
574,75,0.29026147723197937,1347,17,1813,1002
575,77,0.32333776354789734,1331,7,1814,1004
575,39,0.3063407838344574,1031,75,1086,233
575,75,0.2893179655075073,1347,17,1813,1002
576,77,0.35799703001976013,1331,7,1814,1004
576,39,0.32430604100227356,1030,68,1085,236
576,75,0.2753426134586334,1346,17,1813,1001
577,77,0.357681006193161,1331,7,1814,1004
577,39,0.3260748088359833,1030,68,1085,236
577,75,0.27455058693885803,1346,17,1813,1001
578,77,0.35922014713287354,1331,7,1814,1004
578,39,0.32132187485694885,1030,68,1085,236
578,75,0.2746366262435913,1346,17,1813,1001
579,39,0.3803844749927521,1030,75,1086,235
579,77,0.3311869204044342,1331,7,1814,1004
579,75,0.2535601854324341,1346,17,1813,1002
580,39,0.3804702162742615,1030,75,1086,235
580,77,0.331515908241272,1331,7,1814,1004
580,75,0.25547081232070923,1346,17,1813,1001
581,77,0.3314114809036255,1330,7,1814,1004
581,39,0.32495561242103577,1031,76,1085,234
582,77,0.33448073267936707,1330,7,1814,1004
582,39,0.32798415422439575,1031,76,1085,234
583,77,0.3341825306415558,1330,7,1814,1004
583,39,0.3242051899433136,1031,76,1085,234
584,77,0.35484209656715393,1330,7,1813,1005
584,39,0.32987064123153687,1031,76,1086,237
584,75,0.32067108154296875,1345,16,1813,1002
585,77,0.3529772162437439,1330,7,1813,1005
585,39,0.3291996717453003,1031,76,1086,237
585,75,0.32385560870170593,1345,16,1813,1002
586,77,0.3688829243183136,1330,7,1813,1006
586,39,0.28965264558792114,1031,70,1084,234
586,75,0.27787870168685913,1346,15,1813,1002
587,77,0.36660459637641907,1330,7,1813,1006
587,39,0.28469908237457275,1031,70,1084,234
587,75,0.2788894772529602,1346,15,1813,1002
588,77,0.36959078907966614,1330,7,1813,1006
588,39,0.2942344546318054,1031,70,1084,233
588,75,0.27974221110343933,1346,15,1813,1002
589,39,0.39891377091407776,1031,75,1085,231
589,39,0.3165035545825958,1082,83,1129,241
589,75,0.30888038873672485,1347,16,1813,1002
589,77,0.28890517354011536,1330,7,1813,1005
590,39,0.4011547863483429,1031,75,1085,231
590,39,0.31165215373039246,1082,83,1129,241
590,75,0.3079235255718231,1347,16,1813,1002
590,77,0.290263831615448,1330,7,1813,1005
591,39,0.3226427733898163,1032,70,1084,235
591,75,0.30787333846092224,1347,17,1813,1002
591,77,0.27168211340904236,1330,7,1813,1005
592,39,0.3184737265110016,1032,70,1083,235
592,75,0.30781134963035583,1347,17,1813,1002
592,77,0.27284589409828186,1330,7,1813,1005
593,39,0.3194520175457001,1032,70,1083,235
593,75,0.3088640868663788,1347,17,1813,1002
593,77,0.272243469953537,1330,7,1813,1005
594,75,0.356549471616745,1348,15,1813,1002
594,39,0.30897796154022217,1033,75,1085,235
595,75,0.35605451464653015,1348,15,1813,1002
595,39,0.3090277910232544,1033,75,1085,235
596,75,0.2828085720539093,1348,16,1813,1002
596,77,0.28085052967071533,1331,7,1813,1006
596,39,0.2607240378856659,1032,79,1082,235
597,75,0.2830231487751007,1348,16,1813,1002
597,77,0.2813585698604584,1331,7,1813,1006
597,39,0.26030439138412476,1032,79,1082,235
598,77,0.28237685561180115,1331,7,1813,1006
598,75,0.28140443563461304,1348,16,1813,1002
598,39,0.26288631558418274,1032,79,1082,235
599,39,0.4855458736419678,1032,74,1085,233
599,39,0.31440672278404236,1083,83,1129,241
599,75,0.3110533356666565,1349,17,1813,1002
599,77,0.3022176921367645,1332,8,1813,1005
600,39,0.4755290448665619,1032,74,1085,233
600,75,0.3116827607154846,1348,17,1813,1002
600,39,0.31020963191986084,1082,83,1129,241
600,77,0.3058159649372101,1332,8,1813,1005
601,39,0.3323267698287964,1031,75,1085,234
601,75,0.2928108870983124,1349,16,1813,1001
602,39,0.33256304264068604,1031,75,1085,234
602,75,0.2925739884376526,1349,16,1813,1001
603,39,0.3358536958694458,1031,75,1085,234
603,75,0.2988475263118744,1349,16,1813,1001
604,0,0.7461470365524292,288,549,1148,1068
604,39,0.5565183162689209,1031,75,1086,233
604,72,0.43600237369537354,364,22,1314,1031
604,77,0.40265220403671265,1331,6,1813,1005
604,39,0.3503642976284027,1082,85,1129,243
604,75,0.2817304730415344,1348,16,1813,1001
604,45,0.2570858895778656,1399,880,1685,1003
605,0,0.745101809501648,288,549,1148,1068
605,39,0.5588517189025879,1031,75,1086,233
605,72,0.43493351340293884,365,22,1314,1031
605,77,0.4005979597568512,1331,6,1813,1005
605,39,0.35447418689727783,1083,84,1129,241
605,75,0.28300708532333374,1348,16,1813,1001
605,45,0.25947558879852295,1399,880,1685,1003
606,39,0.4726751148700714,1031,74,1086,234
606,77,0.47094500064849854,1331,6,1813,1005
606,72,0.33523988723754883,186,179,1276,1061
606,72,0.31001976132392883,492,185,1273,1041
606,39,0.2815192639827728,1082,83,1129,241
606,45,0.25084060430526733,1399,880,1685,1003
606,75,0.2500447928905487,1347,18,1812,1001
607,39,0.473863422870636,1031,74,1086,234
607,77,0.46760523319244385,1331,6,1813,1005
607,72,0.33570167422294617,189,179,1276,1061
607,72,0.3099846839904785,492,185,1273,1041
607,39,0.2829505503177643,1082,83,1129,241
607,45,0.2517090141773224,1399,880,1685,1003
607,75,0.25108399987220764,1347,18,1812,1001
608,39,0.4723336696624756,1031,74,1086,234
608,77,0.4715273976325989,1331,6,1813,1005
608,72,0.3308074176311493,197,179,1276,1061
608,72,0.3057728409767151,535,185,1273,1041
608,39,0.28111377358436584,1082,83,1129,241
608,45,0.25020700693130493,1399,880,1685,1003
609,0,0.8299528956413269,283,540,1103,1068
609,39,0.4715193212032318,1031,74,1086,233
609,77,0.3747260868549347,1331,7,1813,1006
609,72,0.36867380142211914,667,185,1285,1027
609,75,0.3145172894001007,1348,17,1812,1002
609,39,0.3028300404548645,1082,83,1129,241
609,45,0.2567908465862274,1399,880,1685,1003
610,0,0.8282380104064941,283,540,1102,1068
610,39,0.4697108864784241,1031,74,1086,233
610,72,0.3787752389907837,668,185,1285,1027
610,77,0.3756673336029053,1331,7,1813,1006
610,75,0.3163401782512665,1348,17,1812,1002
610,39,0.3004493713378906,1082,83,1129,241
610,45,0.2561667859554291,1399,880,1685,1003
611,0,0.6525136232376099,293,529,1077,1067
611,39,0.49269282817840576,1030,75,1086,234
611,77,0.4279109537601471,1331,7,1813,1006
611,39,0.3021852374076843,1082,83,1129,241
611,75,0.2694524824619293,1347,18,1812,1002
611,72,0.25624337792396545,678,189,1284,1040
612,0,0.6559775471687317,293,529,1077,1067
612,39,0.4913943111896515,1030,75,1086,234
612,77,0.42789581418037415,1331,7,1813,1006
612,39,0.2996917963027954,1082,83,1129,241
612,75,0.2691274583339691,1347,18,1812,1002
612,72,0.25307008624076843,678,189,1284,1040
613,0,0.6514399647712708,293,529,1077,1067
613,39,0.49456483125686646,1030,75,1086,234
613,77,0.4242764115333557,1331,7,1813,1006
613,39,0.3041756749153137,1082,83,1129,241
613,75,0.26886868476867676,1347,18,1812,1002
613,72,0.2596287131309509,679,188,1284,1040
614,39,0.5019016265869141,1031,74,1086,233
614,72,0.4926925003528595,681,184,1278,1047
614,72,0.471598744392395,288,188,1277,1049
614,77,0.39236822724342346,1331,7,1813,1005
614,39,0.3291495740413666,1083,85,1129,243
614,0,0.31479454040527344,294,547,885,1065
614,75,0.274515837430954,1348,18,1812,1002
614,45,0.26513686776161194,1399,880,1685,1003
615,39,0.5011773705482483,1031,74,1086,233
615,72,0.49298784136772156,681,184,1278,1047
615,72,0.47456127405166626,286,188,1277,1049
615,77,0.39366838335990906,1331,7,1813,1005
615,39,0.3291981816291809,1083,85,1129,243
615,0,0.31874850392341614,294,546,885,1065
615,75,0.274219810962677,1348,18,1812,1002
615,45,0.2658484876155853,1399,880,1685,1003
616,72,0.5157971382141113,684,190,1277,1047
616,39,0.49372678995132446,1031,74,1086,234
616,0,0.4723862111568451,295,548,939,1066
616,72,0.40230128169059753,240,191,1275,1052
616,77,0.3941189646720886,1331,7,1813,1005
616,39,0.3236721158027649,1082,83,1129,241
616,75,0.2854447066783905,1347,18,1812,1002
616,45,0.28121280670166016,1399,880,1685,1003
617,72,0.5121562480926514,684,190,1277,1047
617,39,0.4935857951641083,1031,74,1086,234
617,0,0.4742121398448944,295,547,942,1066
617,72,0.39870157837867737,239,191,1275,1052
617,77,0.3945453464984894,1331,7,1813,1005
617,39,0.32485002279281616,1082,83,1129,241
617,75,0.28417718410491943,1348,18,1812,1001
617,45,0.2801796793937683,1399,880,1685,1003
618,72,0.5160993933677673,684,190,1277,1047
618,39,0.49242281913757324,1031,74,1086,234
618,0,0.46654874086380005,295,547,942,1066
618,72,0.3992467522621155,240,191,1275,1052
618,77,0.39573267102241516,1331,7,1813,1005
618,39,0.32280969619750977,1082,83,1129,241
618,75,0.2848784029483795,1347,18,1812,1002
618,45,0.2800617516040802,1399,880,1685,1003
619,0,0.5825949311256409,294,514,1005,1067
619,72,0.5820654034614563,621,189,1279,1045
619,39,0.49398016929626465,1031,74,1086,234
619,77,0.39163655042648315,1331,7,1813,1005
619,72,0.34891265630722046,234,190,1276,1048
619,39,0.3320419490337372,1082,83,1129,241
619,75,0.2914395332336426,1348,18,1812,1001
619,45,0.2805796265602112,1399,880,1685,1003
620,0,0.5972561836242676,294,510,1003,1068
620,72,0.5891324877738953,595,189,1279,1045
620,39,0.4980550706386566,1031,74,1086,234
620,77,0.3899479806423187,1331,7,1813,1005
620,72,0.35380661487579346,237,190,1277,1049
620,39,0.3345525860786438,1082,83,1129,241
620,75,0.2907644808292389,1348,18,1812,1001
620,45,0.2822451591491699,1399,880,1685,1003
621,72,0.5429437756538391,603,187,1279,1046
621,39,0.4903985857963562,1031,74,1086,234
621,0,0.43055275082588196,295,544,944,1065
621,77,0.3786132037639618,1331,7,1813,1005
621,39,0.33651667833328247,1082,83,1129,241
621,72,0.32793810963630676,233,189,1275,1050
621,75,0.29128336906433105,1348,18,1812,1001
621,45,0.289224237203598,1399,880,1685,1003
622,72,0.5475746393203735,597,187,1279,1046
622,39,0.48969846963882446,1031,74,1086,234
622,0,0.43114158511161804,295,543,945,1065
622,77,0.37854814529418945,1331,7,1813,1005
622,39,0.3358269929885864,1082,83,1129,241
622,72,0.3307347893714905,235,189,1275,1050
622,75,0.2916325628757477,1348,18,1812,1001
622,45,0.28613796830177307,1399,880,1685,1003
623,72,0.5475588440895081,599,187,1279,1046
623,39,0.49110910296440125,1031,74,1086,234
623,0,0.43891847133636475,295,543,946,1065
623,77,0.37885376811027527,1331,7,1813,1005
623,39,0.3373360335826874,1082,83,1129,241
623,72,0.33211490511894226,235,189,1276,1050
623,75,0.2908618450164795,1348,18,1812,1001
623,45,0.28628459572792053,1399,880,1685,1003
624,39,0.48158976435661316,1031,74,1086,234
624,72,0.4749859869480133,658,187,1278,1047
624,0,0.40852251648902893,294,536,983,1065
624,77,0.38251686096191406,1331,7,1813,1005
